title,summary,link,date,source
Problemy Obliviona Remastered na konsolach. Eksperci ujawniają niepokojące spadki wydajności,The Elder Scrolls IV: Oblivion Remastered mierzy się problemami na wszystkich konsolach. Nawet PS5 Pro nie broni się przed dużymi spadkami wydajności i przycięciami.Informacja Problemy Obliviona Remastered na konsolach. Eksperci ujawniają niepokojące spadki wydajności została opublikowana przez GRYOnline.pl 12 maja 2025.,https://www.gry-online.pl/newsroom/problemy-obliviona-remastered-na-konsolach-eksperci-ujawniaja-nie/z22d72c,"Mon, 12 May 2025 10:00:00 GMT",gryOnline
Europa Universalis 5 skorzystała na problemach Imperator: Rome. Twórcy wskazali dwa główne obszary do poprawy,"Europa Universalis 5 mogła zostać zapowiedziana już dawno, ale nie pozwolili na to marketingowcy. Twórcy od samego początku palili się, by współpracować nad grą razem z fanami.Informacja Europa Universalis 5 skorzystała na problemach Imperator: Rome. Twórcy wskazali dwa główne obszary do poprawy została opublikowana przez GRYOnline.pl 12 maja 2025.",https://www.gry-online.pl/newsroom/europa-universalis-5-skorzystala-na-problemach-imperator-rome-two/z52d726,"Mon, 12 May 2025 09:25:00 GMT",gryOnline
Pedro Pascal powraca do The Last of Us na zwiastunie przedostatniego odcinka 2. sezonu hitowego serialu sci-fi o zombie. „Wszyscy tego chcieliśmy”,Do sieci trafił zwiastun szóstego odcinka drugiego sezonu The Last of Us. Epizod skupi się na relacji Joela i Ellie.Informacja Pedro Pascal powraca do The Last of Us na zwiastunie przedostatniego odcinka 2. sezonu hitowego serialu sci-fi o zombie. „Wszyscy tego chcieliśmy” została opublikowana przez GRYOnline.pl 12 maja 2025.,https://www.gry-online.pl/newsroom/pedro-pascal-powraca-do-the-last-of-us-na-zwiastunie-przedostatni/z12d722,"Mon, 12 May 2025 08:14:00 GMT",gryOnline
Tekken 8 zawiódł graczy także na EVO Japan 2025. „Zbiorowa rozpacz i rozczarowanie” nowym DLC,"Turniej EVO Japan 2025 przyniósł sporo emocji i kilka wieści na temat bijatyk, niekoniecznie pozytywnych. Tekken 8 znów podpadł fanom, mimo obiecujących zmian.Informacja Tekken 8 zawiódł graczy także na EVO Japan 2025. „Zbiorowa rozpacz i rozczarowanie” nowym DLC została opublikowana przez GRYOnline.pl 12 maja 2025.",https://www.gry-online.pl/newsroom/tekken-8-znow-zawiodl-fanow-a-guilty-gear-strive-wyciekl-do-sieci/z22d71d,"Mon, 12 May 2025 08:10:00 GMT",gryOnline
Nowości na Steam. Powrót najważniejszej serii FPS i policyjna gra w stylu GTA,"W tym tygodniu na Steamie zadebiutują takie produkcje, jak Doom: The Dark Ages, The Precinct, Blacksmith Master, Void Sails, Capcom Fighting Collection 2. Otrzymamy również dodatki do Kingdom Come: Deliverance 2, Everspace 2 i Star Wars: Outlaws.Informacja Nowości na Steam. Powrót najważniejszej serii FPS i policyjna gra w stylu GTA została opublikowana przez GRYOnline.pl 12 maja 2025.",https://www.gry-online.pl/newsroom/nowosci-na-steam-powrot-najwazniejszej-serii-fps-i-policyjna-gra/zf2d720,"Mon, 12 May 2025 08:05:59 GMT",gryOnline
Nowa aktualizacja Diablo 4 znacząco ulepszy wszystkie klasy postaci. Dwie z nich skorzystają na niej wyjątkowo mocno,Blizzard udostępnił listę zmian aktualizacji 2.2.1 do Diablo 4. Skupia się ona na poprawie balansu poprzez wzmocnienie słabszych umiejętności i przedmiotów.Informacja Nowa aktualizacja Diablo 4 znacząco ulepszy wszystkie klasy postaci. Dwie z nich skorzystają na niej wyjątkowo mocno została opublikowana przez GRYOnline.pl 12 maja 2025.,https://www.gry-online.pl/newsroom/nowa-aktualizacja-diablo-4-znaczaco-ulepszy-wszystkie-klasy-posta/z42d71f,"Mon, 12 May 2025 07:49:00 GMT",gryOnline
RTX 5090 w 15 minut złamie proste hasło. Wystarczy „tylko” zestaw 12 kart graficznych,"Gamingowe karty graficzne sprawdzają się w łamaniu haseł. 12 RTX-ów 5090 potrzebuje tylko 15 minut, żeby rozszyfrować to najprostsze.Informacja RTX 5090 w 15 minut złamie proste hasło. Wystarczy „tylko” zestaw 12 kart graficznych została opublikowana przez GRYOnline.pl 12 maja 2025.",https://www.gry-online.pl/newsroom/rtx-5090-w-15-minut-zlamie-proste-haslo-wystarczy-tylko-zestaw-12/z32d71e,"Mon, 12 May 2025 07:40:00 GMT",gryOnline
"Nowy Nieśmiertelny z Henrym Cavillem coraz bliżej. Chad Stahelski podał orientacyjną datę premiery gorąco oczekiwanego filmu fantasy, zdjęcia ruszają we wrześniu","Już wkrótce rozpoczną się zdjęcia na planie Highlandera. Reżyser wyjawił, kiedy fani mogą spodziewać się premiery widowiska.Informacja Nowy Nieśmiertelny z Henrym Cavillem coraz bliżej. Chad Stahelski podał orientacyjną datę premiery gorąco oczekiwanego filmu fantasy, zdjęcia ruszają we wrześniu została opublikowana przez GRYOnline.pl 12 maja 2025.",https://www.gry-online.pl/newsroom/nowy-niesmiertelny-z-henrym-cavillem-coraz-blizej-chad-stahelski/z02d71b,"Mon, 12 May 2025 06:56:00 GMT",gryOnline
"Media niemal obwieściły upadek twórców „wielkiej nadziei RPG”, ale szef studia przekazał dobre wieści dla fanów No Rest for the Wicked","Media podłapały wiadomość Thomasa Mahlera, w której mówił o potencjalnym zamknięciu Moon Studios. Twórcy niezbyt się to spodobało, więc opublikował wyjaśnienie, przy okazji uspokajając fanów.Informacja Media niemal obwieściły upadek twórców „wielkiej nadziei RPG”, ale szef studia przekazał dobre wieści dla fanów No Rest for the Wicked została opublikowana przez GRYOnline.pl 12 maja 2025.",https://www.gry-online.pl/newsroom/duze-zamieszanie-wokol-wielkiej-nadziei-rpg-media-niemal-obwiesci/z12d71c,"Mon, 12 May 2025 06:50:00 GMT",gryOnline
"Batman w klimatach steampunka. Gotham by Gaslight mogło pokazać oryginalną, wiktoriańską wersję przygód Człowieka-Nietoperza","Gotham by Gaslight to komiks ukazujący jedną z ciekawszych wersji Batmana. Pod skrzydłami firmy THQ powstawała oparta na nim produkcja, która mogłaby stanąć w szranki z serią Batman: Arkham.Informacja Batman w klimatach steampunka. Gotham by Gaslight mogło pokazać oryginalną, wiktoriańską wersję przygód Człowieka-Nietoperza została opublikowana przez GRYOnline.pl 11 maja 2025.",https://www.gry-online.pl/newsroom/batman-w-klimatach-steampunka-gotham-by-gaslight-moglo-pokazac-or/zf2d70b,"Sun, 11 May 2025 18:00:00 GMT",gryOnline
Brutalny FPS o schyłku zimnej wojny stawia na „bezkompromisowy realizm”. Po latach rozwoju na Steam wreszcie można sprawdzić Afterconflict w akcji,"Na platformę Steam zawitało demo FPS-a Afterconflict. Produkcja pokazuje, co by było, gdyby zimna wojna przerodziła się w globalny konflikt zbrojny.Informacja Brutalny FPS o schyłku zimnej wojny stawia na „bezkompromisowy realizm”. Po latach rozwoju na Steam wreszcie można sprawdzić Afterconflict w akcji została opublikowana przez GRYOnline.pl 11 maja 2025.",https://www.gry-online.pl/newsroom/brutalny-fps-o-schylku-zimnej-wojny-stawia-na-bezkompromisowy-rea/z22d714,"Sun, 11 May 2025 13:07:05 GMT",gryOnline
Społeczność próbuje rozgryźć fabułę GTA 6 na rok przed premierą. Drugi trailer dostarczył solidne dowody na poparcie mrocznej teorii o Jasonie,Gracze doszukali się przesłanek sugerujących prawdziwą tożsamość Jasona z GTA 6. W swoich teoriach wskazują także możliwe motywy jego działań.Informacja Społeczność próbuje rozgryźć fabułę GTA 6 na rok przed premierą. Drugi trailer dostarczył solidne dowody na poparcie mrocznej teorii o Jasonie została opublikowana przez GRYOnline.pl 11 maja 2025.,https://www.gry-online.pl/newsroom/spolecznosc-probuje-rozgryzc-fabule-gta-6-na-rok-przed-premiera-d/ze2d710,"Sun, 11 May 2025 11:01:19 GMT",gryOnline
"Odważne pomysły i lokalne realia - sukces Clair Obscure: Expedition 33 i KCD2 pokazuje, że warto iść pod prąd","Pierwsza połowa 2025 roku przyniosła ogromny sukces RPG od dwóch europejskich studiów – w kontraście do dominujących rok temu RPG z Azji. Wiele ostatnich produkcji odchodzi też od generycznej uniwersalności, stawiając na regionalne klimaty. Czy receptą na sukces staje się robienie gier bazujących na historii i realiach, w których dorastali ich twórcy?Informacja Odważne pomysły i lokalne realia - sukces Clair Obscure: Expedition 33 i KCD2 pokazuje, że warto iść pod prąd została opublikowana przez GRYOnline.pl 11 maja 2025.",https://www.gry-online.pl/newsroom/odwazne-pomysly-i-lokalne-realia-sukces-clair-obscure-expedition/z22d6ea,"Sun, 11 May 2025 10:00:00 GMT",gryOnline
Nowy sandbox z realistycznym otwartym światem to gra na globalną skalę dla fanów Cities: Skylines i Factorio. Ambicja ma być jedynym ograniczeniem w Worldwide Rush,"Worldwide Rush, ambitne dzieło Memel Games, dostępne jest już w wersji demo. Produkcja, w której podejmiemy się zarządzania transportem pasażerskim na skalę globalną, stanowi swego rodzaju mieszankę Cities: Skylines i Factorio.Informacja Nowy sandbox z realistycznym otwartym światem to gra na globalną skalę dla fanów Cities: Skylines i Factorio. Ambicja ma być jedynym ograniczeniem w Worldwide Rush została opublikowana przez GRYOnline.pl 11 maja 2025.",https://www.gry-online.pl/newsroom/nowy-sandbox-z-realistycznym-otwartym-swiatem-to-gra-na-globalna/z32d70f,"Sun, 11 May 2025 09:50:00 GMT",gryOnline
„Wielka nadzieja RPG” pójdzie w ślady Elden Ring w „kontrowersyjnym” aspekcie. Wielu graczy ma bowiem dość wysokiego poziomu trudności No Rest for the Wicked,"Twórcy No Rest for the Wicked zaprezentowali rozwiązanie problemu zbyt wysokiego poziomu trudności. Do gry trafią poziomy światów, które ułatwią start mniej doświadczonym graczom, zachowując jednocześnie oryginalne doświadczenie.Informacja „Wielka nadzieja RPG” pójdzie w ślady Elden Ring w „kontrowersyjnym” aspekcie. Wielu graczy ma bowiem dość wysokiego poziomu trudności No Rest for the Wicked została opublikowana przez GRYOnline.pl 11 maja 2025.",https://www.gry-online.pl/newsroom/wielka-nadzieja-rpg-pojdzie-w-slady-elden-ring-w-kontrowersyjnym/z22d70e,"Sun, 11 May 2025 08:55:03 GMT",gryOnline
"GTA 6 powstaje krócej, niż mogłoby się wydawać. Drugi trailer pomógł Rockstar Games z hukiem wejść na TikToka","Zdaniem byłego dewelopera Rockstar Games konkretne prace nad GTA 6 zaczęły się znacznie później, niż można by przypuszczać.Informacja GTA 6 powstaje krócej, niż mogłoby się wydawać. Drugi trailer pomógł Rockstar Games z hukiem wejść na TikToka została opublikowana przez GRYOnline.pl 11 maja 2025.",https://www.gry-online.pl/newsroom/gta-6-powstaje-krocej-niz-mogloby-sie-wydawac-drugi-trailer-pomog/z12d70d,"Sun, 11 May 2025 08:20:11 GMT",gryOnline
Świetny city builder otrzymał za darmo kampanię fabularną o galijskich wojnach Juliusza Cezara. Citadelum rośnie jeszcze bardziej po wielkiej aktualizacji 2.0,"Strategia Citadelum otrzymała darmowe DLC The Gallic Wars, wprowadzające nową kampanię inspirowaną wojnami galijskimi. Na graczy czekają trudniejsze misje oraz dodatkowe scenariusze bitew.Informacja Świetny city builder otrzymał za darmo kampanię fabularną o galijskich wojnach Juliusza Cezara. Citadelum rośnie jeszcze bardziej po wielkiej aktualizacji 2.0 została opublikowana przez GRYOnline.pl 11 maja 2025.",https://www.gry-online.pl/newsroom/swietny-city-builder-otrzymal-za-darmo-kampanie-fabularna-o-galij/z02d70c,"Sun, 11 May 2025 07:47:34 GMT",gryOnline
"Brutalne starcia w świecie wikingów. Zanim nastał God of War: Ragnarok, mieliśmy Rune od twórców Prey","Mitologia nordycka to wdzięczny temat na krwawą grę akcji z wikingiem w roli głównej. Z takiego założenia przed laty wyszło Human Head Studios (zespół odpowiedzialny m.in. za Preya), tworząc Rune.Informacja Brutalne starcia w świecie wikingów. Zanim nastał God of War: Ragnarok, mieliśmy Rune od twórców Prey została opublikowana przez GRYOnline.pl 10 maja 2025.",https://www.gry-online.pl/newsroom/brutalne-starcia-w-swiecie-wikingow-zanim-nastal-god-of-war-ragna/z52d6fc,"Sat, 10 May 2025 18:00:00 GMT",gryOnline
"Słynne słowa Todda Howarda o Skyrimie to nic w porównaniu do obietnicy, którą gracze Borderlands 4 otrzymali od szefa Gearbox. Cena strzelanki może być bardzo wysoka","Randy Pitchford chwali się rozbudowaną eksploracją świata w Borderlands 4 i prosi, by gracze dali szansę nowemu kompasowi. Szef Gearbox odniósł się też do ceny gry, która może nawiązać do nowych standardów.Informacja Słynne słowa Todda Howarda o Skyrimie to nic w porównaniu do obietnicy, którą gracze Borderlands 4 otrzymali od szefa Gearbox. Cena strzelanki może być bardzo wysoka została opublikowana przez GRYOnline.pl 10 maja 2025.",https://www.gry-online.pl/newsroom/slynne-slowa-todda-howarda-o-skyrimie-to-nic-w-porownaniu-do-obie/z42d707,"Sat, 10 May 2025 15:23:11 GMT",gryOnline
"Konkurs GRYOnline.pl i tvgry. Wskaż postać z gry, która powinna dołączyć do Ciebie w gamingowym quizie na żywo, a potem pochwal się wiedzą o ulubionych seriach","GRYOnline.pl zaprasza na konkurs i kolejny PubQuiz, w którym sprawdzicie swoją wiedzę na temat gier wideo.Informacja Konkurs GRYOnline.pl i tvgry. Wskaż postać z gry, która powinna dołączyć do Ciebie w gamingowym quizie na żywo, a potem pochwal się wiedzą o ulubionych seriach została opublikowana przez GRYOnline.pl 10 maja 2025.",https://www.gry-online.pl/newsroom/konkurs-gryonlinepl-i-tvgry-wskaz-postac-z-gry-ktora-powinna-dola/zf2d702,"Sat, 10 May 2025 13:30:00 GMT",gryOnline
Demolka w hicie WTA w Rzymie! Coco Gauff bezlitosna dla gwiazdy,,https://przegladsportowy.onet.pl/tenis/demolka-w-hicie-wta-w-rzymie-coco-gauff-bezlitosna-dla-gwiazdy/3sw1l1w,2025-05-12T14:38:24.000Z,onet sport
Ostatni test Polek przed turniejem. A potem jak za Adama Nawałki,,https://przegladsportowy.onet.pl/pilka-nozna/pilka-nozna-kobiet/ostatni-test-polek-przed-turniejem-a-potem-jak-za-adama-nawalki/41ch173,2025-05-12T14:37:33.000Z,onet sport
Julia Szeremeta zabrała głos przed walką w Polsce. Ważna zapowiedź,,https://przegladsportowy.onet.pl/boks/julia-szeremeta-zabrala-glos-przed-walka-w-polsce-wazna-zapowiedz/wlfjchp,2025-05-12T14:33:20.000Z,onet sport
Ulga w Zielonej Górze. Hampel wciąż szuka,,https://przegladsportowy.onet.pl/zuzel/ekstraliga/ulga-w-zielonej-gorze-hampel-wciaz-szuka/f0bgb5z,2025-05-12T14:30:49.000Z,onet sport
Koszmar Jeleny Ostapenko w Rzymie! Była totalnie wściekła. Błąd za błędem,,https://przegladsportowy.onet.pl/tenis/koszmar-jeleny-ostapenko-w-rzymie-byla-totalnie-wsciekla-blad-za-bledem/n9e8ct6,2025-05-12T14:00:46.000Z,onet sport
Polki kuszone wielkimi kwotami. Kto wybierze ten kierunek?,,https://przegladsportowy.onet.pl/siatkowka/polki-kuszone-wielkimi-kwotami-kto-wybierze-ten-kierunek/g9r1jyz,2025-05-12T14:00:37.000Z,onet sport
Szokujące słowa w programie Friza. Naprawdę powiedział to o żonie i dziecku,,https://przegladsportowy.onet.pl/esportmania/influencerzy/szokujace-slowa-w-programie-friza-naprawde-powiedzial-to-o-zonie-i-dziecku/455m1eq,2025-05-12T13:58:12.000Z,onet sport
WTA RZYM: Clara Tauson - Mirra Andriejewa [WYNIK NA ŻYWO],,https://przegladsportowy.onet.pl/tenis/clara-tauson-mirra-andriejewa-na-zywo-wta-rzym-relacja-live/72p9h8c,2025-05-12T13:36:35.000Z,onet sport
Szymon Marciniak pominięty! UEFA zdecydowała w sprawie finału Ligi Mistrzów,,https://przegladsportowy.onet.pl/pilka-nozna/liga-mistrzow/szymon-marciniak-pominiety-media-uefa-zdecydowala-w-sprawie-finalu-ligi-mistrzow/ert15e2,2025-05-12T13:31:48.000Z,onet sport
"Rollercoaster w meczu Huberta Hurkacza! Rozbity 1:6, a potem taki set!",,https://przegladsportowy.onet.pl/tenis/rollercoaster-w-meczu-huberta-hurkacza-rozbity-16-a-potem-taki-set/tql2h4k,2025-05-12T13:31:34.000Z,onet sport
Był o krok od sprawienia niespodzianki. Teraz ma jasny plan na kolejne tygodnie,,https://przegladsportowy.onet.pl/zuzel/2-liga-zuzlowa/krzysztof-sadurski-po-imp-challenge-zawodnik-pronergy-polonii-pila-mogl-sprawic/dfs636q,2025-05-12T13:30:53.000Z,onet sport
Kto wygra NBA? Kurs 300.00 na zwycięzcę!,,https://przegladsportowy.onet.pl/bukmacherzy/koszykowka/kto-wygra-nba-kurs-30000-na-zwyciezce-w-sezonie-202425/8n23w1g,2025-05-12T13:26:43.000Z,onet sport
To się dzieje! Carlo Ancelotti odchodzi z Realu! Potwierdzenie tuż po porażce z Barceloną,,https://przegladsportowy.onet.pl/pilka-nozna/laliga/to-sie-dzieje-carlo-ancelotti-odchodzi-z-realu-potwierdzenie-tuz-po-porazce-z/44h1twq,2025-05-12T13:26:21.000Z,onet sport
"Dotarł na miejsce o 4.05. Stał i patrzył, jak na Marywilskiej 44 znika dorobek życia",,https://przegladsportowy.onet.pl/esportmania/influencerzy/dotarl-na-miejsce-o-405-stal-i-patrzyl-jak-na-marywilskiej-44-znika-dorobek-zycia/1cegvbh,2025-05-12T13:25:00.000Z,onet sport
Rosja kontra Jelena Isinbajewa. Jest ciąg dalszy. Tego jej nie odpuszczą,,https://przegladsportowy.onet.pl/lekkoatletyka/rosja-kontra-jelena-isinbajewa-jest-ciag-dalszy-tego-jej-nie-odpuszcza/hvb8wny,2025-05-12T13:24:04.000Z,onet sport
WTA Rzym: Elina Switolina - Danielle Collins [WYNIK NA ŻYWO],,https://przegladsportowy.onet.pl/tenis/elina-switolina-danielle-na-zywo-wta-rzym-relacja-live/msf5v3n,2025-05-12T13:15:16.000Z,onet sport
Coco Gauff - Emma Raducanu [RELACJA NA ŻYWO],,https://przegladsportowy.onet.pl/tenis/coco-gauff-emma-raducanu-na-zywo-18-finalu-w-rzymie-live/fgzrjkd,2025-05-12T13:05:00.000Z,onet sport
"Uczestniczka ""Tańca z gwiazdami"" pokazała zdjęcie z ukochanym. Fani dobrze go znają",,https://przegladsportowy.onet.pl/ofsajd/uczestniczka-tanca-z-gwiazdami-pokazala-zdjecie-z-ukochanym-fani-dobrze-go-znaja/hj0lzhr,2025-05-12T12:56:13.000Z,onet sport
Potwierdzone! Reprezentant Polski dołączył do Zagłębia,,https://przegladsportowy.onet.pl/hokej-na-lodzie/potwierdzone-reprezentant-polski-dolaczyl-do-zaglebia/7yc4tmm,2025-05-12T12:53:24.000Z,onet sport
Wschodzące gwiazdy powalczą w górach. Przed nami ORLEN Wyścig Narodów,,https://przegladsportowy.onet.pl/kolarstwo/wschodzace-gwiazdy-powalcza-w-gorach-przed-nami-orlen-wyscig-narodow/rv74jtf,2025-05-12T12:51:18.000Z,onet sport
Hansi Flick zmienił plany w sprawie Roberta Lewandowskiego. Wszystko wyszło na jaw,,https://przegladsportowy.onet.pl/pilka-nozna/laliga/hansi-flick-zmienil-plany-ws-roberta-lewandowskiego-nowe-wiesci-po-el-clasico/tlf524n,2025-05-12T12:35:51.000Z,onet sport
Gwiazdor zapowiada koniec freak fightów w Polsce. Oto powód,,https://przegladsportowy.onet.pl/esportmania/influencerzy/gwiazdor-zapowiada-koniec-freak-fightow-w-polsce-oto-powod/77jlkkt,2025-05-12T12:33:31.000Z,onet sport
W Toruniu robią dobrą minę do złej gry? Paniki po porażce nie ma,,https://przegladsportowy.onet.pl/zuzel/ekstraliga/w-toruniu-robia-dobra-mine-do-zlej-gry-paniki-po-porazce-nie-ma/b161hl0,2025-05-12T12:30:56.000Z,onet sport
"To tu swoje mecze ma rozgrywać Raków. ""Zgłosiły się dwa kluby z Ukrainy""",,https://przegladsportowy.onet.pl/pilka-nozna/ekstraklasa/to-tu-swoje-mecze-ma-rozgrywac-rakow-zglosily-sie-dwa-kluby-z-ukrainy/6p4gw02,2025-05-12T12:27:52.000Z,onet sport
Poczuj siłę kobiet! Women Power Day na Torze Służewiec już 18 maja,,https://przegladsportowy.onet.pl/inne-sporty/poczuj-sile-kobiet-women-power-day-na-torze-sluzewiec-juz-18-maja/6p275l7,2025-05-12T12:13:33.000Z,onet sport
Ależ sensacja! Reprezentant Polski może wrócić do Ekstraklasy. Padła nazwa klubu,,https://przegladsportowy.onet.pl/pilka-nozna/ekstraklasa/alez-sensacja-reprezentant-polski-moze-wrocic-do-ekstraklasy-padla-nazwa-klubu/ngv0w9p,2025-05-12T12:12:44.000Z,onet sport
Gigantyczny dług FAME MMA? Federacja reaguje. Są wyjaśnienia,,https://przegladsportowy.onet.pl/esportmania/influencerzy/gigantyczny-dlug-fame-mma-federacja-reaguje-sa-wyjasnienia/bdyjfdx,2025-05-12T12:07:11.000Z,onet sport
NHL: obrońcy tytułu wyrównali stan rywalizacji w ćwierćfinale,,https://przegladsportowy.onet.pl/hokej-na-lodzie/nhl-obroncy-tytulu-wyrownali-stan-rywalizacji-w-cwiercfinale/efgvhb8,2025-05-12T12:05:56.000Z,onet sport
